Software Used:	Crystal Instruments EDM software Ver.3.1.5.6
2.81640625E-002	-6.76188618E-003
2.82031250E-002	-6.64140703E-003
2.82421875E-002	-7.03225797E-003
2.82812500E-002	-6.99178455E-003
2.83203125E-002	-6.30255975E-003
2.83593750E-002	-7.15603121E-003
2.83984375E-002	-7.10002752E-003
2.84375000E-002	-6.17125630E-003
2.84765625E-002	-7.07367249E-003
2.85156250E-002	-7.18685705E-003
2.85546875E-002	-6.20208215E-003
2.85937500E-002	-6.91742636E-003
2.86328125E-002	-7.22121261E-003
2.86718750E-002	-6.27596956E-003
2.87109375E-002	-5.16718579E-003
2.87500000E-002	-4.61397087E-003
2.87890625E-002	-4.76668729E-003
2.88281250E-002	-6.16254983E-003
2.88671875E-002	-6.80494774E-003
2.89062500E-002	-6.36374066E-003
2.89453125E-002	-6.56516617E-003
2.89843750E-002	-7.10520428E-003
2.90234375E-002	-6.70705875E-003
2.90625000E-002	-6.62587630E-003
2.91015625E-002	-6.97743054E-003
2.91406250E-002	-6.79741800E-003
2.91796875E-002	-6.84024440E-003
2.92187500E-002	-6.80683041E-003
2.92578125E-002	-6.95578195E-003
2.92968750E-002	-6.77576941E-003
2.93359375E-002	-6.56234287E-003
2.93750000E-002	-6.82094879E-003
2.94140625E-002	-7.25133205E-003
2.94531250E-002	-7.00919749E-003
2.94921875E-002	-7.05673033E-003
2.95312500E-002	-7.20685860E-003
2.95703125E-002	-6.43927511E-003
2.96093750E-002	-6.72400091E-003
2.96484375E-002	-7.24497857E-003
2.96875000E-002	-6.01218641E-003
2.97265625E-002	-4.49231500E-003
2.97656250E-002	-4.87022381E-003
2.98046875E-002	-5.18836407E-003
2.98437500E-002	-6.02159882E-003
2.98828125E-002	-6.95625274E-003
2.99218750E-002	-6.47457177E-003
2.99609375E-002	-6.38868334E-003
3.00000000E-002	-7.22780125E-003
3.00390625E-002	-6.58987416E-003
3.00781250E-002	-6.39550760E-003
3.01171875E-002	-7.25039095E-003
3.01562500E-002	-6.86518755E-003
3.01953125E-002	-6.45268802E-003
3.02343750E-002	-7.10355723E-003
3.02734375E-002	-6.97225379E-003
3.03125000E-002	-6.56446023E-003
3.03515625E-002	-6.96872408E-003
3.03906250E-002	-6.87436434E-003
3.04296875E-002	-6.76118024E-003
3.04687500E-002	-6.86589349E-003
3.05078125E-002	-7.01484503E-003
3.05468750E-002	-6.89201290E-003
3.05859375E-002	-6.70847064E-003
3.06250000E-002	-6.77271048E-003
3.06640625E-002	-7.06826057E-003
3.07031250E-002	-5.92394499E-003
3.07421875E-002	-4.12005372E-003
3.07812500E-002	-4.85092867E-003
3.08203125E-002	-5.81052527E-003
3.08593750E-002	-5.92370983E-003
3.08984375E-002	-6.92142686E-003
3.09375000E-002	-6.67929184E-003
3.09765625E-002	-6.11901749E-003
3.10156250E-002	-7.15014851E-003
3.10546875E-002	-6.94989925E-003
3.10937500E-002	-6.33103214E-003
3.11328125E-002	-7.03202281E-003
3.11718750E-002	-7.08661461E-003
3.12109375E-002	-6.26891013E-003
3.12500000E-002	-6.98166620E-003
3.12890625E-002	-7.18897488E-003
3.13281250E-002	-6.26867497E-003
3.13671875E-002	-6.89342478E-003
3.14062500E-002	-7.30804214E-003
3.14453125E-002	-6.49504364E-003
3.14843750E-002	-6.57952018E-003
3.15234375E-002	-7.10049784E-003
3.15625000E-002	-6.48421934E-003
3.16015625E-002	-6.74753217E-003
3.16406250E-002	-6.93460414E-003
3.16796875E-002	-7.14332471E-003
3.17187500E-002	-5.66604454E-003
3.17578125E-002	-4.47513722E-003
3.17968750E-002	-5.15589118E-003
3.18359375E-002	-5.85546950E-003
3.18750000E-002	-6.32867916E-003
3.19140625E-002	-6.67811558E-003
3.19531250E-002	-6.77576941E-003
3.19921875E-002	-6.49080798E-003
3.20312500E-002	-6.84942165E-003
3.20703125E-002	-7.02825747E-003
3.21093750E-002	-6.51433924E-003
3.21484375E-002	-6.87436434E-003
3.21875000E-002	-7.15556089E-003
3.22265625E-002	-6.42962754E-003
3.22656250E-002	-6.71200035E-003
3.23046875E-002	-7.25086173E-003
3.23437500E-002	-6.42939191E-003
3.23828125E-002	-6.52845809E-003
3.24218750E-002	-7.19462242E-003
3.24609375E-002	-6.47574849E-003
3.25000000E-002	-6.44821720E-003
3.25390625E-002	-7.23509584E-003
3.25781250E-002	-6.59363903E-003
3.26171875E-002	-6.27644034E-003
3.26562500E-002	-7.44240452E-003
3.26953125E-002	-6.53975271E-003
3.27343750E-002	-4.48690308E-003
3.27734375E-002	-4.34501050E-003
3.28125000E-002	-5.43944025E-003
3.28515625E-002	-5.73734380E-003
3.28906250E-002	-6.62069954E-003
3.29296875E-002	-6.65881997E-003
3.29687500E-002	-6.38821255E-003
3.30078125E-002	-6.80894824E-003
3.30468750E-002	-6.85177464E-003
3.30859375E-002	-6.55010669E-003
3.31250000E-002	-6.60846336E-003
3.31640625E-002	-6.77647535E-003
3.32031250E-002	-6.77153375E-003
3.32421875E-002	-6.66540861E-003
3.32812500E-002	-6.61764061E-003
3.33203125E-002	-6.69270474E-003
3.33593750E-002	-6.76306244E-003
3.33984375E-002	-6.46139449E-003
3.34375000E-002	-7.10638100E-003
3.34765625E-002	-6.63881842E-003
3.35156250E-002	-6.35621045E-003
3.35546875E-002	-7.06920167E-003
3.35937500E-002	-6.82236068E-003
3.36328125E-002	-6.21431833E-003
3.36718750E-002	-6.98190136E-003
3.37109375E-002	-6.44539343E-003
3.37500000E-002	-3.82756256E-003
3.37890625E-002	-4.64879675E-003
3.38281250E-002	-5.98277245E-003
3.38671875E-002	-5.60839335E-003
3.39062500E-002	-6.67058537E-003
3.39453125E-002	-7.21532945E-003
3.39843750E-002	-6.43198052E-003
3.40234375E-002	-6.90754317E-003
3.40625000E-002	-7.04943575E-003
3.41015625E-002	-6.38421252E-003
3.41406250E-002	-6.75247377E-003
3.41796875E-002	-6.89060101E-003
3.42187500E-002	-6.47339504E-003
3.42578125E-002	-6.80235960E-003
3.42968750E-002	-6.93931011E-003
3.43359375E-002	-6.67482102E-003
3.43750000E-002	-6.79153530E-003
3.44140625E-002	-6.73058955E-003
3.44531250E-002	-6.77341642E-003
3.44921875E-002	-6.72823656E-003
3.45312500E-002	-6.59928657E-003
3.45703125E-002	-6.93554524E-003
3.46093750E-002	-6.88283565E-003
3.46484375E-002	-6.33809157E-003
3.46875000E-002	-6.87318807E-003
3.47265625E-002	-6.01736316E-003
3.47656250E-002	-3.55319050E-003
3.48046875E-002	-4.54855431E-003
3.48437500E-002	-6.27596956E-003
3.48828125E-002	-5.87758888E-003
3.49218750E-002	-6.45457022E-003
3.49609375E-002	-7.04943575E-003
3.50000000E-002	-6.16607955E-003
3.50390625E-002	-6.61646388E-003
3.50781250E-002	-7.29721785E-003
3.51171875E-002	-6.27432251E-003
3.51562500E-002	-6.52586948E-003
3.51953125E-002	-7.20756454E-003
3.52343750E-002	-6.40044874E-003
3.52734375E-002	-6.46727718E-003
3.53125000E-002	-7.12285237E-003
3.53515625E-002	-6.62446488E-003
3.53906250E-002	-6.36209315E-003
3.54296875E-002	-7.18709221E-003
3.54687500E-002	-6.52892841E-003
3.55078125E-002	-6.50022086E-003
3.55468750E-002	-6.81365421E-003
3.55859375E-002	-6.78141695E-003
3.56250000E-002	-6.68964582E-003
3.56640625E-002	-6.65505510E-003
3.57031250E-002	-6.71929494E-003
3.57421875E-002	-5.25307423E-003
3.57812500E-002	-3.83791630E-003
3.58203125E-002	-4.90481453E-003
3.58593750E-002	-6.15878496E-003
3.58984375E-002	-5.98606700E-003
3.59375000E-002	-6.36868179E-003
3.59765625E-002	-6.92754472E-003
3.60156250E-002	-6.43056864E-003
3.60546875E-002	-6.36844663E-003
3.60937500E-002	-7.13485340E-003
3.61328125E-002	-6.32538507E-003
3.61718750E-002	-6.16090279E-003
3.62109375E-002	-7.57935503E-003
3.62500000E-002	-6.85577514E-003
3.62890625E-002	-6.35974016E-003
3.63281250E-002	-7.17156194E-003
3.63671875E-002	-6.71129441E-003
3.64062500E-002	-6.19031675E-003
3.64453125E-002	-7.03790551E-003
3.64843750E-002	-6.67529181E-003
3.65234375E-002	-6.20796485E-003
3.65625000E-002	-6.86118705E-003
3.66015625E-002	-6.75153220E-003
3.66406250E-002	-6.25549769E-003
3.66796875E-002	-6.93978090E-003
3.67187500E-002	-6.68093935E-003
3.67578125E-002	-4.38971957E-003
3.67968750E-002	-4.03087074E-003
3.68359375E-002	-5.36367018E-003
3.68750000E-002	-5.92982769E-003
3.69140625E-002	-6.23737881E-003
3.69531250E-002	-6.45174645E-003
3.69921875E-002	-6.66399673E-003
3.70312500E-002	-6.77482830E-003
3.70703125E-002	-6.40986115E-003
3.71093750E-002	-6.85342168E-003
3.71484375E-002	-6.84259739E-003
3.71875000E-002	-6.29173545E-003
3.72265625E-002	-7.02355150E-003
3.72656250E-002	-6.74000196E-003
3.73046875E-002	-6.13548933E-003
3.73437500E-002	-7.00802077E-003
3.73828125E-002	-6.88636536E-003
3.74218750E-002	-6.17949245E-003
3.74609375E-002	-6.90777879E-003
3.75000000E-002	-7.10073346E-003
3.75390625E-002	-6.13760715E-003
3.75781250E-002	-6.81812549E-003
3.76171875E-002	-7.15909060E-003
3.76562500E-002	-6.12537097E-003
3.76953125E-002	-6.91930903E-003
3.77343750E-002	-6.40303735E-003
3.77734375E-002	-3.72684957E-003
3.78125000E-002	-4.27982956E-003
3.78515625E-002	-5.90111967E-003
3.78906250E-002	-5.96300652E-003
3.79296875E-002	-6.39338978E-003
3.79687500E-002	-6.77106297E-003
3.80078125E-002	-6.56846073E-003
3.80468750E-002	-6.59458013E-003
3.80859375E-002	-6.70776470E-003
3.81250000E-002	-6.67670369E-003
3.81640625E-002	-6.73741382E-003
3.82031250E-002	-6.55975426E-003
3.82421875E-002	-6.84706867E-003
3.82812500E-002	-6.81012450E-003
3.83203125E-002	-6.41903840E-003
3.83593750E-002	-6.81459578E-003
3.83984375E-002	-6.91601448E-003
3.84375000E-002	-6.52492838E-003
3.84765625E-002	-7.22591858E-003
3.85156250E-002	-7.44499266E-003
3.85546875E-002	-6.41150866E-003
3.85937500E-002	-6.68446906E-003
3.86328125E-002	-7.25180283E-003
3.86718750E-002	-6.27432251E-003
3.87109375E-002	-6.68658642E-003
3.87500000E-002	-6.23596692E-003
3.87890625E-002	-3.64190247E-003
3.88281250E-002	-4.50737495E-003
3.88671875E-002	-6.55528344E-003
3.89062500E-002	-5.99030266E-003
3.89453125E-002	-6.15831418E-003
3.89843750E-002	-7.16544362E-003
3.90234375E-002	-6.60516927E-003
3.90625000E-002	-6.41809730E-003
3.91015625E-002	-7.01508019E-003
3.91406250E-002	-6.84824493E-003
3.91796875E-002	-6.47857226E-003
3.92187500E-002	-7.00660888E-003
3.92578125E-002	-6.79318234E-003
3.92968750E-002	-6.80141803E-003
3.93359375E-002	-6.97201863E-003
3.93750000E-002	-6.95766462E-003
3.94140625E-002	-7.09108543E-003
3.94531250E-002	-6.70941174E-003
3.94921875E-002	-6.79294718E-003
3.95312500E-002	-7.22074183E-003
3.95703125E-002	-6.57340232E-003
3.96093750E-002	-6.68541016E-003
3.96484375E-002	-7.19909323E-003
3.96875000E-002	-6.61269901E-003
3.97265625E-002	-6.43009786E-003
3.97656250E-002	-5.66369155E-003
3.98046875E-002	-3.85156437E-003
3.98437500E-002	-4.92316904E-003
3.98828125E-002	-6.76023867E-003
3.99218750E-002	-6.41927356E-003
3.99609375E-002	-6.24867342E-003
4.00000000E-002	-7.33102765E-003
4.00390625E-002	-6.71344902E-003
4.00781250E-002	-6.29022345E-003
4.01171875E-002	-7.36909453E-003
4.01562500E-002	-7.06858048E-003
4.01953125E-002	-6.35926332E-003
4.02343750E-002	-7.07212696E-003
4.02734375E-002	-6.88368548E-003
4.03125000E-002	-6.52240636E-003
4.03515625E-002	-6.97282283E-003
4.03906250E-002	-6.99552102E-003
4.04296875E-002	-6.56638388E-003
4.04687500E-002	-6.77846977E-003
4.05078125E-002	-6.81062555E-003
4.05468750E-002	-6.83072302E-003
4.05859375E-002	-6.80329604E-003
4.06250000E-002	-6.87706517E-003
4.06640625E-002	-6.79951301E-003
4.07031250E-002	-6.89503411E-003
4.07421875E-002	-6.69926265E-003
4.07812500E-002	-5.01368893E-003
4.08203125E-002	-4.40935092E-003
4.08593750E-002	-5.24374424E-003
4.08984375E-002	-6.73614722E-003
4.09375000E-002	-6.50491007E-003
4.09765625E-002	-6.23300532E-003
4.10156250E-002	-7.10310042E-003
4.10546875E-002	-7.01254467E-003
4.10937500E-002	-6.24104403E-003
4.11328125E-002	-7.25205708E-003
4.11718750E-002	-7.07425503E-003
4.12109375E-002	-6.32687146E-003
4.12500000E-002	-7.28279445E-003
4.12890625E-002	-7.22557586E-003
4.13281250E-002	-6.34578662E-003
4.13671875E-002	-6.86075073E-003
4.14062500E-002	-7.21824635E-003
4.14453125E-002	-6.58151601E-003
4.14843750E-002	-6.84018061E-003
4.15234375E-002	-7.03926198E-003
4.15625000E-002	-6.62312936E-003
4.16015625E-002	-6.75908197E-003
4.16406250E-002	-6.97471434E-003
4.16796875E-002	-6.61816401E-003
4.17187500E-002	-6.88746804E-003
4.17578125E-002	-5.97906951E-003
4.17968750E-002	-4.15872550E-003
4.18359375E-002	-4.48288349E-003
4.18750000E-002	-5.65467542E-003
4.19140625E-002	-6.52264291E-003
4.19531250E-002	-6.57016691E-003
4.19921875E-002	-6.39141910E-003
4.20312500E-002	-6.93475595E-003
4.20703125E-002	-7.05628563E-003
4.21093750E-002	-6.38408959E-003
4.21484375E-002	-6.94303121E-003
4.21875000E-002	-7.05037452E-003
4.22265625E-002	-6.11313060E-003
4.22656250E-002	-6.79738494E-003
4.23046875E-002	-7.17757875E-003
4.23437500E-002	-6.26326911E-003
4.23828125E-002	-6.77941553E-003
4.24218750E-002	-7.24425493E-003
4.24609375E-002	-6.27745548E-003
4.25000000E-002	-6.59073750E-003
4.25390625E-002	-7.35845463E-003
4.25781250E-002	-6.36422867E-003
4.26171875E-002	-6.61816401E-003
4.26562500E-002	-7.25820474E-003
4.26953125E-002	-6.54297648E-003
4.27343750E-002	-6.48197532E-003
4.27734375E-002	-5.65231079E-003
4.28125000E-002	-3.84615338E-003
4.28515625E-002	-4.70324466E-003
4.28906250E-002	-6.15639891E-003
4.29296875E-002	-6.33869320E-003
4.29687500E-002	-6.69169659E-003
4.30078125E-002	-6.96454756E-003
4.30468750E-002	-6.95721759E-003
4.30859375E-002	-6.92624412E-003
4.31250000E-002	-6.60445075E-003
4.31640625E-002	-6.74134912E-003
4.32031250E-002	-6.91063935E-003
4.32421875E-002	-6.64109876E-003
4.32812500E-002	-6.58742711E-003
4.33203125E-002	-7.20855268E-003
4.33593750E-002	-6.33230945E-003
4.33984375E-002	-6.64677331E-003
4.34375000E-002	-7.25111132E-003
4.34765625E-002	-6.48102956E-003
4.35156250E-002	-6.32474339E-003
4.35546875E-002	-7.32488045E-003
4.35937500E-002	-6.49639824E-003
4.36328125E-002	-6.43445132E-003
4.36718750E-002	-7.28657749E-003
4.37109375E-002	-6.65244786E-003
4.37500000E-002	-6.14694133E-003
4.37890625E-002	-5.34446724E-003
4.38281250E-002	-3.88540211E-003
4.38671875E-002	-4.76755621E-003
4.39062500E-002	-6.39000069E-003
4.39453125E-002	-6.48032036E-003
4.39843750E-002	-6.30866550E-003
4.40234375E-002	-6.92742644E-003
4.40625000E-002	-6.69595273E-003
4.41015625E-002	-6.63873460E-003
4.41406250E-002	-6.86760759E-003
4.41796875E-002	-6.68271212E-003
4.42187500E-002	-6.67207222E-003
4.42578125E-002	-6.78627240E-003
4.42968750E-002	-6.59546629E-003
4.43359375E-002	-6.96502021E-003
4.43750000E-002	-6.56922115E-003
4.44140625E-002	-6.67041726E-003
4.44531250E-002	-7.06858048E-003
4.44921875E-002	-6.62383856E-003
4.45312500E-002	-6.46518823E-003
4.45703125E-002	-7.20902532E-003
4.46093750E-002	-6.65717665E-003
4.46484375E-002	-6.23631524E-003
4.46875000E-002	-7.24118110E-003
4.47265625E-002	-6.87635550E-003
4.47656250E-002	-5.57097606E-003
4.48046875E-002	-4.83304961E-003
4.48437500E-002	-4.38239705E-003
4.48828125E-002	-4.90563642E-003
4.49218750E-002	-6.62218360E-003
4.49609375E-002	-6.63636997E-003
4.50000000E-002	-6.17625983E-003
4.50390625E-002	-6.91773230E-003
4.50781250E-002	-6.96998555E-003
4.51171875E-002	-6.24884665E-003
4.51562500E-002	-6.93168258E-003
4.51953125E-002	-6.77326834E-003
4.52343750E-002	-6.93995785E-003
4.52734375E-002	-7.20926188E-003
4.53125000E-002	-7.09127868E-003
4.53515625E-002	-6.77066762E-003
4.53906250E-002	-6.72408892E-003
4.54296875E-002	-6.52973587E-003
4.54687500E-002	-6.82055624E-003
4.55078125E-002	-6.69524353E-003
4.55468750E-002	-6.54368615E-003
4.55859375E-002	-6.99079223E-003
4.56250000E-002	-6.80471445E-003
4.56640625E-002	-6.40891585E-003
4.57031250E-002	-6.98109809E-003
4.57421875E-002	-7.13833002E-003
4.57812500E-002	-5.40144928E-003
4.58203125E-002	-4.49423259E-003
4.58593750E-002	-4.97822324E-003
4.58984375E-002	-5.17706852E-003
4.59375000E-002	-6.56118244E-003
4.59765625E-002	-6.94137625E-003
4.60156250E-002	-6.04243530E-003
4.60546875E-002	-6.94255857E-003
4.60937500E-002	-7.21895555E-003
4.61328125E-002	-6.26397878E-003
4.61718750E-002	-6.85058394E-003
4.62109375E-002	-7.10073626E-003
4.62500000E-002	-6.47133542E-003
4.62890625E-002	-6.78840047E-003
4.63281250E-002	-7.05179339E-003
4.63671875E-002	-6.60468731E-003
4.64062500E-002	-6.76310156E-003
4.64453125E-002	-7.04801036E-003
4.64843750E-002	-6.78934623E-003
4.65234375E-002	-6.78083440E-003
4.65625000E-002	-6.98464457E-003
4.66015625E-002	-6.88439468E-003
4.66406250E-002	-6.84987428E-003
4.66796875E-002	-6.79620262E-003
4.67187500E-002	-6.91063935E-003
4.67578125E-002	-6.97353203E-003
4.67968750E-002	-5.04962774E-003
4.68359375E-002	-4.17220267E-003
4.68750000E-002	-5.37969684E-003
4.69140625E-002	-5.74334012E-003
4.69531250E-002	-6.45596720E-003
4.69921875E-002	-7.02460296E-003
4.70312500E-002	-6.37250394E-003
4.70703125E-002	-6.69429777E-003
4.71093750E-002	-7.26175122E-003
4.71484375E-002	-6.33656560E-003
4.71875000E-002	-6.70375535E-003
4.72265625E-002	-7.44995661E-003
4.72656250E-002	-6.52831746E-003
4.73046875E-002	-6.54250383E-003
4.73437500E-002	-7.45917764E-003
4.73828125E-002	-6.54959679E-003
4.74218750E-002	-6.49356097E-003
4.74609375E-002	-7.37926131E-003
4.75000000E-002	-7.26837153E-003
4.75390625E-002	-6.76641148E-003
4.75781250E-002	-7.44097214E-003
4.76171875E-002	-6.81275362E-003
4.76562500E-002	-6.75317086E-003
4.76953125E-002	-7.00214133E-003
4.77343750E-002	-6.85673114E-003
4.77734375E-002	-6.47038966E-003
4.78125000E-002	-4.75360639E-003
4.78515625E-002	-4.22445592E-003
4.78906250E-002	-5.56553761E-003
4.79296875E-002	-6.29731640E-003
4.79687500E-002	-6.35098806E-003
4.80078125E-002	-6.95887301E-003
4.80468750E-002	-6.58813631E-003
4.80859375E-002	-6.87659206E-003
4.81250000E-002	-7.22344825E-003
4.81640625E-002	-6.70470111E-003
4.82031250E-002	-6.50680158E-003
4.82421875E-002	-7.30903912E-003
4.82812500E-002	-6.72125164E-003
4.83203125E-002	-6.38739998E-003
4.83593750E-002	-7.31234904E-003
4.83984375E-002	-6.90827472E-003
4.84375000E-002	-6.42783102E-003
4.84765625E-002	-7.21446332E-003
4.85156250E-002	-7.01538194E-003
4.85546875E-002	-6.21290784E-003
4.85937500E-002	-7.26908073E-003
4.86328125E-002	-6.91867806E-003
4.86718750E-002	-6.33089105E-003
4.87109375E-002	-7.11870566E-003
4.87500000E-002	-7.22841313E-003
4.87890625E-002	-5.60833327E-003
4.88281250E-002	-4.50085290E-003
4.88671875E-002	-4.81058797E-003
4.89062500E-002	-5.59863914E-003
4.89453125E-002	-6.39141910E-003
4.89843750E-002	-6.86098728E-003
4.90234375E-002	-6.55337982E-003
4.90625000E-002	-6.66285120E-003
4.91015625E-002	-6.76073693E-003
4.91406250E-002	-6.86193304E-003
4.91796875E-002	-6.72952691E-003
4.92187500E-002	-6.77468674E-003
4.92578125E-002	-6.94752391E-003
4.92968750E-002	-6.83072302E-003
4.93359375E-002	-6.51720492E-003
4.93750000E-002	-6.98322617E-003
4.94140625E-002	-6.99031912E-003
4.94531250E-002	-6.37865160E-003
4.94921875E-002	-6.87682861E-003
4.95312500E-002	-7.04257237E-003
4.95703125E-002	-6.41080737E-003
4.96093750E-002	-6.96502021E-003
4.96484375E-002	-7.22486665E-003
4.96875000E-002	-6.38787262E-003
4.97265625E-002	-6.86240569E-003
4.97656250E-002	-7.69561669E-003
4.98046875E-002	-5.41847292E-003
4.98437500E-002	-4.23225807E-003
4.98828125E-002	-5.42674819E-003
4.99218750E-002	-5.65207424E-003
4.99609375E-002	-6.19328348E-003
5.00000000E-002	-6.96691172E-003
5.00390625E-002	-6.35169726E-003
5.00781250E-002	-6.64842827E-003
5.01171875E-002	-7.12769013E-003
5.01562500E-002	-6.74016681E-003
5.01953125E-002	-6.69477042E-003
5.02343750E-002	-6.99150143E-003
5.02734375E-002	-6.76262844E-003
5.03125000E-002	-6.81748241E-003
5.03515625E-002	-6.85082003E-003
5.03906250E-002	-6.92104269E-003
5.04296875E-002	-6.95201615E-003
5.04687500E-002	-6.65741321E-003
5.05078125E-002	-6.83734333E-003
5.05468750E-002	-6.93735713E-003
5.05859375E-002	-6.42712135E-003
5.06250000E-002	-6.93381019E-003
5.06640625E-002	-7.19247479E-003
5.07031250E-002	-6.39000069E-003
5.07421875E-002	-6.76901219E-003
5.07812500E-002	-7.11941486E-003
5.08203125E-002	-4.55996254E-003
5.08593750E-002	-3.80312139E-003
5.08984375E-002	-5.74972387E-003
5.09375000E-002	-5.85328415E-003
5.09765625E-002	-6.28833193E-003
5.10156250E-002	-7.14069465E-003
5.10546875E-002	-6.58269832E-003
5.10937500E-002	-6.44083507E-003
5.11328125E-002	-7.19412975E-003
